file_upload,band_label,y1,y2,pixels_in_band,g_top,g_top_count,g_top_pct
289ab040-www-wireshark-org.png,['Footer'],5351,5402,73440,245,56707,0.7721541394335512
7775e6dd-www-zeek-org.png,['Nav'],1,165,241080,255,120120,0.49825783972125437
7775e6dd-www-zeek-org.png,['Header'],165,834,983430,16,59029,0.06002359090123344
7775e6dd-www-zeek-org.png,['Main'],833,2926,3076710,255,1728973,0.5619551403934723
7775e6dd-www-zeek-org.png,['Supplement'],2928,3389,677670,51,502268,0.7411690055631798
7775e6dd-www-zeek-org.png,['Footer'],3390,3504,167580,51,133920,0.799140708915145
ecd31e42-www-libvirt-org.png,['Nav'],0,102,146880,95,101216,0.6891067538126362
ecd31e42-www-libvirt-org.png,['Header'],102,426,466560,16,401400,0.8603395061728395
ecd31e42-www-libvirt-org.png,['Main'],423,1311,1278720,255,711192,0.5561749249249249
ecd31e42-www-libvirt-org.png,['Footer'],1315,1433,169920,95,150663,0.886670197740113
d41972f5-www-qemu-org.png,['Nav'],0,43,61920,255,33497,0.5409722222222222
d41972f5-www-qemu-org.png,['Header'],46,282,339840,255,197614,0.5814912900188324
d41972f5-www-qemu-org.png,['Main'],284,1229,1360800,16,351474,0.25828483245149914
d41972f5-www-qemu-org.png,['Supplement'],1227,1266,56160,18,36314,0.6466168091168091
d41972f5-www-qemu-org.png,['Footer'],1266,1319,76320,255,62325,0.816627358490566
fc462100-www-raspberrypi-org.png,['Nav'],0,64,92160,64,60496,0.6564236111111111
fc462100-www-raspberrypi-org.png,['Header'],65,633,817920,8,431949,0.5281066607981221
fc462100-www-raspberrypi-org.png,['Main'],634,5783,7414560,255,2655336,0.3581245549297598
fc462100-www-raspberrypi-org.png,['Supplement'],5784,6163,545760,53,290208,0.531750219876869
fc462100-www-raspberrypi-org.png,['Banner'],6161,6373,305280,43,219080,0.7176362683438156
bff1d6e8-www-virtualbox-org.png,['Nav'],1,110,156960,238,76320,0.48623853211009177
bff1d6e8-www-virtualbox-org.png,['Header'],111,541,619200,238,503700,0.813468992248062
bff1d6e8-www-virtualbox-org.png,['Main'],540,1395,1231200,238,578204,0.46962638076673163
bff1d6e8-www-virtualbox-org.png,['Footer'],1396,1485,128160,79,78998,0.6164013732833957
